Date,Open,High,Low,Close,Volume
9/2/2011,385.625,394.962006,383.487,391.337006,7504144
10/2/2011,388.205994,389.25,380.125,381.649994,8252152
11/2/2011,378.774994,383.587006,377.544006,380.105988,11214152
14-02-2011,380.5,389.787994,380.062012,388.069,6979048
15-02-2011,387.5,391.125,384.269012,388.319,4599952
16-02-2011,385.281006,390.462006,385.138,387.875,2920384
17-02-2011,389.812012,391,387.774994,389.169006,3392984
18-02-2011,390.625,393.125,386.138,387.537994,7102304
21-02-2011,387.5,397.225006,384.5,395.656006,9398952
22-02-2011,392.524994,395.875,389.25,392.730988,6085648
23-02-2011,388.237,388.237,383.756012,384.850006,7076384
24-02-2011,381.25,385,374.375,376.100006,16486520
25-02-2011,377.899994,380.330994,370.75,375.912994,10366720
28-02-2011,377.75,391.850006,370.924988,374.638,14514472
1/3/2011,378.75,388.5,376,385.299988,8377632
3/3/2011,382.263,382.375,375.125,378.263,12571856
4/3/2011,383.375,386.25,381,382.774994,9770912
7/3/2011,379.5,384.375,378.187988,380.337006,7357728
8/3/2011,378.781006,391.5,377.524994,389.537994,8514512
9/3/2011,390,391.600006,383.875,386.937988,6676440
10/3/2011,386.875,387.5,382.812012,386.281006,3438200
11/3/2011,383.5,384.875,380.625,381.737,7278272
14-03-2011,379.375,388.5,378.830994,387.600006,3557952
15-03-2011,379,382.362,375.75,378.769012,9037824
16-03-2011,378.125,382.681,377.506012,378.862,5594720
17-03-2011,373.013,374.875,371.375,372.337006,8321376
18-03-2011,372.519012,374.350006,366.575012,367.638,7468000
21-03-2011,368.924988,369.625,363.044006,365.287994,6607096
22-03-2011,366.894012,369.593994,365.5,367.881012,5119744
23-03-2011,366.843994,374.850006,365.875,374.169006,7266720
24-03-2011,374.118988,376.524994,372.343994,375.350006,8189232
25-03-2011,380.5,398.125,380.006012,395.381012,12662792
28-03-2011,392.375,394.694,388.718994,392.444,12056632
29-03-2011,391.5,398.587006,391.118988,396.669006,9860592
30-03-2011,396.5,400.437988,394.580994,396.362,5608128
31-03-2011,397.75,408.125,395.487,405.162994,18839928
1/4/2011,404.388,407.031006,401,402.269012,5588288
4/4/2011,403.125,412,402.625,410.394012,7375992
